交易日期,股票代码,股票名称,是否交易,下日_是否交易,下日_开盘涨停,下日_一字涨停,下日_开盘跌停,下日_一字跌停,下日_是否ST,下日_是否退市,下日_开盘买入涨跌幅,总市值,流通市值,换手率,振幅1,振幅2,本周期涨跌幅,下周期每天涨跌幅
2012-04-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0022026431718060735,170492728733.0,136394182986.0,0.016111541943292125,0.09453302961275645,0.01703998564123199,0.028121484814398245,"[-0.008752735229759279, -0.014348785871964753, 0.02127659574468077, 0.0, 0.02083333333333348]"
2012-04-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.003236245954692518,173663818874.0,138931055099.0,0.018410170376791518,0.06150341685649252,0.016328429647618936,0.025330396475771177,"[-0.007518796992481258, 0.015151515151515138, -0.0031982942430704986, 0.002139037433155133, 0.004268943436499528]"
2012-04-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00843881856540074,175529166015.0,140423332812.0,0.021532736785617776,0.08769931662870212,0.017102024021287344,0.015102481121898714,"[0.015940488841657885, -0.010460251046025104, 0.003171247357293794]"
2012-05-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0010604453870625141,177021443728.0,141617154983.0,0.016064893333530835,0.09225512528473878,0.01680417782870065,0.001054852320675037,"[-0.00737618545837726, -0.006369426751592355, -0.017094017094017144, -0.004347826086956386, 0.0]"
2012-05-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.014115092290988174,170865798161.0,136692638529.0,0.022897325866864274,0.08117249154453265,0.016817238556640125,-0.028632025450689214,"[-0.008733624454148492, -0.00440528634361248, -0.014380530973451267, 0.006734006734006703, -0.012263099219621099]"
2012-05-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0011286681715574343,165269756737.0,132215805390.0,0.021210912641856577,0.08730158730158744,0.015359512260886388,-0.03800217155266039,"[0.0011286681715574343, 0.010146561443066693, -0.0078125, -0.004499437570303799, -0.006779661016949157]"
2012-05-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007954545454545325,163964013738.0,131171210990.0,0.018407048671556982,0.0935005701254279,0.013344097126858856,-0.007900677200902928,"[0.009101251422070522, 0.00901916572717032, -0.014525139664804398, -0.005668934240362855, 0.0011402508551880963]"
2012-06-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.013777267508610858,163777479024.0,131021983219.0,0.023147151649588252,0.08342857142857185,0.012847469601659844,-0.002272727272727204,"[-0.021640091116173044, -0.0034924330616995514, 0.007009345794392274, -0.006960556844547439, -0.02570093457943934]"
2012-06-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0023923444976076125,155569951601.0,124455961281.0,0.025844363394837585,0.11070998796630582,0.013683376608786957,-0.042479908151550116,"[0.0, -0.005995203836930529, 0.0, -0.0024125452352231624, 0.0241837968561065]"
2012-06-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0011806375442738881,157994902885.0,126395922308.0,0.024306277037273928,0.09645909645909678,0.013717941415401436,0.013157894736842257,"[-0.0011806375442738881, 0.0035460992907800915, 0.0011778563015312216, -0.007058823529411784]"
2012-06-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008313539192399078,157435298743.0,125948238994.0,0.012569534902948641,0.09645909645909678,0.013828914309484075,-0.0035419126328216644,"[-0.010663507109004766, 0.001242236024844745, -0.001240694789081842, -0.00496894409937898, 0.014981273408239737]"
2012-06-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.007361963190184118,151652722604.0,121322178083.0,0.013424636127829449,0.07936507936507953,0.013720236027520882,0.001541729983328688,"[-0.00492004920049216, 0.0, 0.003708281829418958, -0.006157635467980205, -0.01239157372986377]"
2012-07-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.032786885245901565,148668167178.0,118934533742.0,0.018395596292882132,0.05338308155263127,0.012906783288233114,-0.022085889570552242,"[-0.03764115432873272, 0.003911342894393766, 0.0012987012987013546, -0.005188067444876765, 0.007822685788787531]"
2012-07-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015483870967741953,144191334038.0,115353067230.0,0.02208005064071325,0.09507370483307831,0.014549290016989114,-0.02522068095838581,"[-0.01293661060802076, 0.007863695937090576, -0.002600780234070288, 0.0026075619295959918, -0.01040312093628093]"
2012-07-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015852047556142668,141952917468.0,113562333975.0,0.017364882967570234,0.079155672823219,0.014153425679398335,-0.018064516129032038,"[-0.021024967148488893, 0.0013422818791946067, -0.006702412868632712, -0.0013495276653171517, 0.012162162162162149]"
2012-07-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005319148936170137,139714500898.0,111771600719.0,0.016618304703980607,0.10990502035278182,0.015118889870566043,-0.01056803170409526,"[0.009345794392523255, 0.013227513227513255, -0.0013054830287205776, 0.013071895424836555, -0.001290322580645098]"
2012-08-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0012936610608021981,144377868752.0,115502295002.0,0.020817595277724695,0.07734056987788329,0.016335884302871907,0.0292553191489362,"[-0.0025839793281654533, -0.0038860103626942033, 0.005201560468140354, 0.002587322121604174, 0.006451612903225712]"
2012-08-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0064102564102563875,145497077037.0,116397661630.0,0.014261190600861387,0.0651289009497964,0.013699373771280832,0.009055627425614166,"[-0.0064102564102563875, 0.006451612903225712, -0.028205128205128216, -0.00659630606860151, 0.0026560424966799445]"
2012-08-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,140833709183.0,112666967347.0,0.017024004427958643,0.0651289009497964,0.013973564433134755,-0.03205128205128216,"[-0.003973509933774877, -0.0013297872340425343, 0.0013315579227695107, 0.0, -0.003989361702127603]"
2012-08-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006711409395973145,139714500898.0,111771600719.0,0.011548111825337631,0.0536912751677856,0.012598949823279092,-0.003989361702127714,"[-0.012016021361815787, 0.027027027027026973, -0.006578947368421018, 0.007947019867549754, 0.0]"
2012-08-31,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006553079947575369,141952917468.0,113562333975.0,0.014322766520086396,0.062246278755075046,0.012662589410746694,0.021476510067114152,"[-0.003942181340341633, -0.0158311345646438, -0.018766756032171594, 0.008196721311475308, 0.02981029810298108]"
2012-09-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0039525691699605625,141766382754.0,113413106203.0,0.023626178373105183,0.07554945054945073,0.0164817669930576,-0.003931847968545177,"[-0.0052631578947368585, -0.00925925925925919, -0.001335113484646211, -0.004010695187165791, 0.009395973154362247]"
2012-09-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.014627659574467988,140274105041.0,112219284033.0,0.016398753724527784,0.0686813186813191,0.016150440267107,-0.009222661396574683,"[-0.014627659574467988, -0.00809716599190291, -0.0013605442176870541, -0.014986376021798309, -0.0027662517289074318]"
2012-09-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0013927576601671099,134491528902.0,107593223122.0,0.012942930126937108,0.08356545961002837,0.01648763712069571,-0.04122340425531912,"[-0.00554785020804438, -0.001394700139469962, -0.006983240223463638, 0.029535864978903037, 0.008196721311475308]"
2012-09-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008130081300812941,137662619043.0,110130095234.0,0.015330134795695477,0.09577464788732448,0.016949705475461853,0.027855153203342642,"[-0.008130081300812941, 0.01775956284153013, -0.0013422818791946067, -0.0040322580645161255, 0.005398110661268607]"
2012-10-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006702412868632712,138968362042.0,111174689633.0,0.011720466171764555,0.0718309859154933,0.014192355915214016,0.009485094850948617,"[-0.005369127516778538, 0.006747638326585648, 0.012064343163538771, 0.009271523178808083, -0.005249343832021025]"
2012-10-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.01458885941644561,141393313326.0,113114650661.0,0.014011351038424262,0.07746478873239426,0.01452592905335287,0.01608579088471851,"[0.00923482849604218, -0.010457516339869244, 0.0026420079260236484, -0.007905138339920903, -0.009296148738379806]"
2012-10-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.004032258064516014,139154896756.0,111323917405.0,0.012009411078629118,0.08169014084507031,0.01584174851748288,-0.010610079575596787,"[0.0013404825737264314, 0.0013386880856760541, 0.00401069518716568, 0.017310252996005415, 0.005235602094240788]"
2012-11-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.003896103896103842,143258660467.0,114606928374.0,0.01361694532905779,0.057692307692307265,0.015236935930957407,0.032258064516129004,"[0.006510416666666741, -0.0064683053040104355, 0.0013020833333334814, -0.01950585175552666, -0.0013262599469495706]"
2012-11-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.011936339522546469,140460639755.0,112368511804.0,0.01299975927017662,0.05563093622795057,0.015725621666315737,-0.02207792207792192,"[0.013280212483399723, -0.01834862385321101, 0.001335113484646211, -0.010666666666666713, -0.008086253369272156]"
2012-11-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0013586956521738358,137289549614.0,109831639692.0,0.011306955568382137,0.05994550408719346,0.0151194977977124,-0.023872679045092826,"[0.0013586956521738358, -0.0027137042062416183, 0.01632653061224487, -0.004016064257028051, 0.009408602150537515]"
2012-11-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0040000000000000036,140087570327.0,112070056261.0,0.008784553553780963,0.061391541609822964,0.014247199199794358,0.020380434782608425,"[-0.005326231691078598, -0.0013386880856760541, -0.002680965147452974, -0.0040322580645161255, 0.006747638326585648]"
2012-11-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.014745308310991967,139154896756.0,111323917405.0,0.012650317324682542,0.061391541609822964,0.013540289866615662,-0.005333333333333301,"[-0.014745308310991967, 0.010884353741496655, 0.060565275908479155, 0.0012690355329949554, 0.04689480354879594]"
2012-12-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0023952095808382756,154077673888.0,123262139110.0,0.04213475718091487,0.12960436562073663,0.01809698427012576,0.1072386058981234,"[0.008474576271186418, -0.006002400960384291, 0.01449275362318847, -0.01309523809523827, 0.07358262967430651]"
2012-12-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007777777777777883,166015895594.0,132812716475.0,0.0621736291310203,0.22646657571623452,0.02290009129768782,0.06586826347305386,"[0.019101123595505642, 0.007717750826901959, -0.009846827133479175, 0.0011049723756906271, -0.009933774834437026]"
2012-12-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.016778523489932917,167321638593.0,133857310874.0,0.06398530087058261,0.2673942701227825,0.025609446716720507,-0.0033333333333330772,"[0.013377926421404673, 0.03960396039603964, 0.0010582010582012025, -0.007399577167019111, 0.021299254526091493]"
2012-12-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.029045643153526868,178886790870.0,143109432696.0,0.046690247799345524,0.31514324693042317,0.03090068831020486,0.0727069351230425,"[0.0344108446298228, 0.010080645161290258]"
2013-01-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.02686567164179099,186907783578.0,149526226863.0,0.030698723557076882,0.3846153846153846,0.032503390073525575,0.03941908713692932,"[0.029940119760479167, -0.019379844961240456, 0.001976284584980448, -0.009861932938856177, -0.02191235059760943]"
2013-01-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.06153846153846154,183177089295.0,146541671436.0,0.060165483835433055,0.25000000000000067,0.031183580268461263,-0.022885572139303534,"[0.05397148676171071, -0.0019323671497584183, -0.020329138431752214, -0.008893280632411016, 0.012961116650049842]"
2013-01-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.019607843137255054,189519269576.0,151615415661.0,0.05129604966680539,0.1722972972972976,0.03082277459216254,0.04205128205128239,"[0.023622047244094446, 0.007692307692307665, 0.011450381679389166, 0.0009433962264151496, 0.004712535344015167]"
2013-01-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.04878048780487809,198846005284.0,159076804227.0,0.0654278448361829,0.18454935622317592,0.03155727390113432,0.045098039215686336,"[0.04878048780487809, 0.01073345259391778, -0.005309734513274433, 0.021352313167259718, 0.04094076655052259]"
2013-02-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0075125208681134925,222908983409.0,178327186727.0,0.06527329060497998,0.22769230769230742,0.03447738658858318,0.12101313320825513,"[0.01004184100418426, -0.016570008285004212, 0.010951979780960519, -0.04749999999999999, -0.007874015748031482]"
2013-02-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.014010507880910739,211530365846.0,169224292677.0,0.07571037003212328,0.2584615384615381,0.03783099961901167,-0.05342237061769617,"[-0.007054673721340388, -0.014209591474245165, -0.02612612612612608, -0.0545790934320074, -0.007827788649706457]"
2013-02-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.010773751224289807,189146200148.0,151316960118.0,0.06567992699066759,0.2269999999999992,0.038908857384182205,-0.11208406304728558,"[0.017751479289940697, 0.0009689922480620172, 0.0058083252662148865, 0.06448508180943224, 0.00994575045207946]"
2013-03-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.04327808471454875,208359275706.0,166687420564.0,0.06159879809921035,0.2269999999999992,0.04165162493837131,0.09402546523016642,"[-0.06982990152193369, 0.0654475457170356, 0.0036133694670279493, -0.03150315031503148, -0.004646840148698761]"
2013-03-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.018744142455482615,199778678855.0,159822943084.0,0.06727611823759751,0.2269999999999992,0.04450072286269961,-0.013812154696132506,"[-0.022408963585434205, -0.017191977077364085, -0.0038872691933915515, 0.019512195121951237, 0.005741626794258492]"
2013-03-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.003831417624521105,196047984572.0,156838387657.0,0.04741689753444798,0.1499999999999997,0.043314691206855035,-0.014995313964386026,"[-0.0028544243577544037, 0.016221374045801484, 0.05070422535211261, -0.008042895442359255, -0.003603603603603567]"
2013-03-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008086253369272378,206307393850.0,165045915080.0,0.05453384490393048,0.11869436201780448,0.04077619995662261,0.059386973180076685,"[-0.001808318264014619, -0.030797101449275388, 0.005607476635514086, -0.06877323420074355, 0.010978043912175828]"
2013-03-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0009940357852882276,188959665434.0,151167732347.0,0.05211871211982467,0.16838842975206658,0.0379161904277312,-0.08984725965858031,"[-0.007897334649555776, -0.0019900497512439497, 0.0029910269192423566]"
2013-04-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005065856129685908,187653922435.0,150123137948.0,0.01665846175468461,0.16528925619834767,0.0321111343727527,0.0,"[-0.013916500994035852, 0.012096774193548265, -0.003984063745019806, 0.0020000000000000018, -0.007984031936127733]"
2013-04-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.011066398390341958,185415505865.0,148332404692.0,0.019827182321400183,0.16528925619834767,0.02720412408926509,0.007092198581560183,"[-0.011066398390341958, -0.00915564598168872, -0.015400410677618104, 0.004171011470281538, 0.052959501557632294]"
2013-04-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.010880316518298905,189146200148.0,151316960118.0,0.03677912954146093,0.19745222929936346,0.02586638363177134,0.02012072434607637,"[0.007889546351084853, -0.03718199608610573, 0.019308943089430874, -0.011964107676968982, -0.003027245206861706]"
2013-04-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005117707267144445,184296297580.0,147437038064.0,0.031518406738358526,0.09235668789808926,0.026513415568385934,-0.022749752720078953,"[-0.006072874493927127, 0.019348268839103788]"
2013-05-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.009970089730807707,186721248864.0,149376999091.0,0.01261544524570342,0.09235668789808926,0.024820174572833763,0.0245649948822928,"[0.011988011988012026, -0.00691016781836129, -0.0009940357852882276, -0.007960199004975133, 0.006018054162487241]"
2013-05-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,187094318292.0,149675454634.0,0.02335700294045315,0.09235668789808926,0.024086576366762168,0.0,"[-0.0009970089730807485, -0.00499001996007975, 0.0020060180541623396, 0.0160160160160161, 0.008866995073891548]"
2013-05-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.014619883040935644,191011547290.0,152809237832.0,0.02738396194738243,0.09235668789808926,0.024588330813377336,0.02195608782435121,"[0.0166015625, -0.00672430355427478, 0.0019342359767891004, -0.020270270270270174, 0.004926108374384119]"
2013-05-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007835455435847072,190265408433.0,152212326746.0,0.03156046629532415,0.09109730848861264,0.020912088765590288,-0.005847953216374435,"[0.008823529411764675, 0.025267249757045862, -0.0028436018957347375, 0.001901140684410496, -0.006641366223908762]"
2013-05-31,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.013039117352056206,195301845715.0,156241476572.0,0.031096667393315628,0.0792682926829269,0.018371064046831774,0.02546523016650326,"[-0.008064516129032251, -0.010162601626016232, -0.00924024640657084, -0.020725388601036343, -0.010582010582010581]"
2013-06-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.024864864864864944,174409957730.0,139527966184.0,0.023843809280590666,0.07962664633471461,0.01934951136315747,-0.06218655967903719,"[-0.03529411764705881, 0.0]"
2013-06-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0044198895027625085,168254312163.0,134603449731.0,0.013756600240933836,0.12930643589669355,0.020248019505411906,-0.024864864864864944,"[-0.0011086474501108556, 0.006659267480577213, -0.019845644983461974, -0.0528683914510687, -0.016627078384798155]"
2013-06-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.09288299155609159,154450743316.0,123560594653.0,0.03007761569484942,0.22410223161064957,0.021433293747151073,-0.08508287292817696,"[-0.09178743961352653, 0.037234042553191626, -0.0038461538461538325, 0.014157014157014203, 0.050761421319796884]"
2013-06-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006082725060827299,154450743316.0,123560594653.0,0.05725595022319061,0.40140951864060415,0.03378789538291541,-0.0012062726176113037,"[-0.01328502415458932, -0.00244798041615657, -0.013496932515337567, 0.00995024875621886, -0.0012315270935960854]"
2013-07-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.011249999999999982,151279653176.0,121023722541.0,0.02574544938447449,0.36072423398328657,0.036087532527775724,-0.013381995133820102,"[-0.024660912453760675, 0.0012642225031604948, 0.023989898989899006, 0.09247842170160303, -0.04176072234762973]"
2013-07-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0011695906432749315,158367972313.0,126694377851.0,0.04018442935950544,0.2701949860724231,0.04011861206488572,0.06125000000000003,"[0.008244994110718551, -0.00233644859813098, -0.010538641686182681, -0.029585798816568087, -0.02073170731707319]"
2013-07-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.006329113924050667,149787375462.0,119829900370.0,0.030597447504161684,0.24233983286908134,0.03994308291222019,-0.06081871345029255,"[-0.00996264009962633, 0.023899371069182385, -0.017199017199017286, 0.0024999999999999467, -0.006234413965087282]"
2013-07-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.020253164556962022,148668167178.0,118934533742.0,0.02718647994210085,0.14066496163682873,0.0285740792533843,0.008860759493670711,"[-0.02885821831869506, 0.012919896640826822, 0.0025510204081633514, 0.01653944020356235, -0.0012515644555693983]"
2013-08-02,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.010025062656641603,148854701892.0,119083761513.0,0.021224251735817774,0.1569390402075228,0.028097372715516745,0.010126582278481067,"[0.010025062656641603, -0.003722084367245748, -0.002490660024906499, -0.0024968789013731785, 0.0025031289111387967]"
2013-08-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03358208955223896,149414306034.0,119531444827.0,0.021124016334400163,0.1297016861219198,0.021868397950564167,0.003759398496240518,"[0.03745318352059934, 0.013237063778579916, -0.013064133016627011, -0.010830324909747224, 0.010948905109489093]"
2013-08-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.025485436893203817,155010347459.0,124008277967.0,0.048386650442777374,0.17250324254215288,0.02587429612898138,0.033582089552238736,"[0.016847172081829065, 0.007100591715976323, -0.007050528789659283, -0.0011834319526626835, -0.0023696682464454666]"
2013-08-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.034319526627219155,157062229314.0,125649783451.0,0.03519348928065985,0.17250324254215288,0.029207164476307647,0.021844660194174637,"[0.038004750593824355, 0.024027459954233388, 0.005586592178770999, -0.008888888888888946, 0.007847533632286963]"
2013-08-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015367727771679385,167694708021.0,134155766417.0,0.06013993856157957,0.1584905660377358,0.033332623594574284,0.06390532544378713,"[-0.0022246941045606095, 0.013377926421404673, 0.005500550055005604, -0.001094091903719896, 0.04819277108433728]"
2013-09-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.024319066147859836,178513721442.0,142810977153.0,0.052932806459977375,0.23220973782771503,0.03875295611082917,0.05049396267837558,"[0.10031347962382431, 0.0826210826210827, -0.01140350877192986, 0.08695652173913038, -0.027755102040816326]"
2013-09-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.04249999999999998,222162844553.0,177730275642.0,0.2626351667963616,0.5066828675577144,0.04209265119270924,0.15856031128404657,"[-0.035264483627204024, -0.05744125326370764, 0.015697137580794163]"
2013-09-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0117647058823529,205188185565.0,164150548452.0,0.11070854277598718,0.5030303030303023,0.04534924241004594,-0.08333333333333326,"[0.016363636363636358, -0.033094812164579546, -0.0027752081406106077, -0.05658627087198509, 0.0068829891838742]"
2013-09-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.024177949709864643,191011547290.0,152809237832.0,0.14052425743794414,0.41552511415525073,0.04735840626853024,-0.07330316742081444,[-0.0146484375]
2013-09-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.019940179461615193,188213526577.0,150570821262.0,0.01733079740901015,0.41552511415525073,0.047129743954332434,-0.024177949709864643,"[0.013875123885034757, 0.003910068426197455, -0.028237585199610393, 0.05711422845691394]"
2013-10-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015311004784689053,196794123428.0,157435298743.0,0.07757563784940592,0.3686534216335535,0.050697248919260786,0.05184446660019959,"[-0.02464454976303332, -0.017492711370262315, -0.01978239366963397, -0.00908173562058523, 0.006109979633401208]"
2013-10-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0170854271356784,184296297580.0,147437038064.0,0.06702145825603623,0.2653061224489788,0.04649360821978845,-0.05454545454545445,"[0.024291497975708287, -0.018774703557312256, 0.009063444108761365, -0.003992015968063756, 0.009018036072144353]"
2013-10-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00694444444444442,187840457149.0,150272365719.0,0.07061548063895494,0.14285714285714235,0.03856763042774368,0.012060301507538007,"[0.00794438927507457, 0.0325123152709359, 0.01049618320610679, -0.02455146364494809, 0.00871248789932233]"
2013-11-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.01717557251908397,194369172144.0,155495337715.0,0.08923079795762608,0.09081632653061233,0.035017812211592225,0.03373015873015839,"[-0.011516314779270509, -0.009708737864077777, -0.016666666666666607, 0.001994017946161719, -0.006965174129353269]"
2013-11-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002002002002001957,186161644722.0,148929315777.0,0.046813756516812764,0.09081632653061233,0.029062369802780895,-0.04770992366412208,"[-0.0010020040080159776, 0.015045135406218435, -0.04743083003952553, -0.01556016597510379, 0.02002107481559534]"
2013-11-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.03589743589743577,180565603297.0,144452482638.0,0.05128367822908722,0.13844515441959526,0.029402115312380496,-0.03103103103103111,"[0.04338842975206614, -0.012871287128712772, 0.008024072216650024, 0.0019900497512437276, -0.0009930486593843213]"
2013-11-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006006006006006093,187653922435.0,150123137948.0,0.052403235480762256,0.13844515441959526,0.027316305879693147,0.031794871794871726,"[-0.012922465208747624, -0.0030211480362537513, 0.003030303030302939, 0.0030211480362538623, 0.003012048192771122]"
2013-11-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0217821782178218,186348179436.0,149078543549.0,0.036023212805502504,0.1224707135250267,0.023890634063906957,0.0,"[0.033033033033033066, -0.005813953488372103, 0.013645224171540127, -0.004807692307692402, -0.01256038647342983]"
2013-12-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.009794319294809117,190638477861.0,152510782289.0,0.07943981478005858,0.1256656017039408,0.024887398865609766,0.011881188118812336,"[-0.010763209393346518, 0.0029673590504453173, -0.02071005917159774, -0.0050352467270895485, -0.005060728744939347]"
2013-12-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.011167512690355319,183363624009.0,146690899208.0,0.03514818300819861,0.09420289855072506,0.0211184089352243,-0.0372184133202742,"[-0.00915564598168872, -0.005133470225872738, 0.002063983488132193, -0.010298661174047541, -0.026014568158168605]"
2013-12-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.007438894792773709,174596492444.0,139677193956.0,0.029907180003314757,0.1316916488222699,0.01981593996608033,-0.0497461928934011,"[-0.002136752136752129, 0.0, -0.007494646680942241, -0.01941747572815533, 0.01650165016501659]"
2013-12-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.010752688172043112,172358075875.0,137886460700.0,0.026464902126536342,0.16666666666666674,0.020199815560056723,-0.01806588735387893,"[-0.0043290043290044045, 0.025000000000000133, -0.010604453870625585, -0.020364415862808127]"
2014-01-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.012889366272824998,170492728733.0,136394182986.0,0.022850851618209496,0.14128035320088306,0.019612742770623703,-0.017204301075268824,"[0.00547045951859948, -0.005440696409140244, 0.006564551422319376, 0.009782608695652062, 0.012917115177610405]"
2014-01-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.005296610169491456,175529166015.0,140423332812.0,0.031071022590251095,0.1065482796892343,0.021599465575577605,0.010741138560687258,"[-0.002125398512221044, 0.0010649627263046302, -0.018085106382978666, -0.005417118093174467, -0.0065359477124183885]"
2014-01-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.003296703296703174,170119659305.0,136095727444.0,0.024252371812025716,0.06992230854606007,0.021852631028501,-0.03389830508474567,"[-0.005482456140350811, 0.009922822491730932, 0.01965065502183405, -0.012847965738757905, 0.0010845986984815426]"
2014-01-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.007616974972796564,172171541160.0,137737232928.0,0.02109806173846298,0.057713651498335405,0.02048529371222524,0.014285714285714235,"[-0.011917659804983827, 0.007675438596491224, 0.01088139281828071, -0.012917115177610294]"
2014-01-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.005476451259583737,171052332876.0,136841866300.0,0.01687754054696052,0.05105438401775819,0.01853132000191725,-0.0021762785636560977,[0.0010905125408942062]
